,creation_source,opted_in_to_mailing_list,enabled_for_marketing_drip,org_id,email_domain,prev exp,no. of visits,result,inv_user_status,cr_year,cr_mon,week_no,day
7539,ORG_INVITE,0,0,8,yahoo.com,0,1,False,False,2014,05,week4,Tuesday
7540,PERSONAL_PROJECTS,0,0,184,gmail.com,0,0,False,uninvited,2012,11,week3,Monday
7541,GUEST_INVITE,0,0,49,hotmail.com,0,1,False,False,2013,08,week3,Wednesday
7542,GUEST_INVITE,0,0,160,hotmail.com,0,1,False,True,2013,08,week4,Friday
7543,ORG_INVITE,0,0,83,hotmail.com,0,78,True,False,2013,11,week1,Tuesday
7544,SIGNUP,0,0,44,jourrapide.com,0,0,False,uninvited,2012,10,week5,Wednesday
7545,SIGNUP_GOOGLE_AUTH,0,0,50,gmail.com,0,1,False,uninvited,2014,02,week1,Tuesday
7546,SIGNUP_GOOGLE_AUTH,1,0,398,gmail.com,0,1,False,uninvited,2012,12,week3,Wednesday
7547,GUEST_INVITE,0,0,59,hotmail.com,0,0,False,False,2013,08,week2,Monday
7548,ORG_INVITE,0,0,236,hotmail.com,0,6,False,False,2014,01,week5,Wednesday
7549,PERSONAL_PROJECTS,1,0,328,yahoo.com,0,0,False,uninvited,2013,05,week3,Friday
7550,SIGNUP,1,1,41,gmail.com,0,1,False,uninvited,2013,12,week3,Friday
7551,GUEST_INVITE,1,1,13,hotmail.com,0,1,False,False,2013,02,week4,Thursday
7552,SIGNUP,0,0,35,gmail.com,0,1,False,uninvited,2013,08,week3,Monday
7553,SIGNUP,0,0,268,gustr.com,0,1,False,uninvited,2013,01,week4,Thursday
7554,GUEST_INVITE,0,0,245,jourrapide.com,0,88,True,False,2012,12,week4,Sunday
7555,ORG_INVITE,0,0,387,gmail.com,0,229,True,False,2013,02,week3,Monday
7556,ORG_INVITE,0,0,382,jourrapide.com,0,1,False,False,2013,10,week5,Thursday
7557,SIGNUP,0,0,28,gmail.com,0,0,False,uninvited,2013,01,week2,Saturday
7558,PERSONAL_PROJECTS,0,0,112,gustr.com,0,0,False,uninvited,2013,03,week2,Thursday
7559,PERSONAL_PROJECTS,0,0,26,cuvox.de,0,0,False,uninvited,2013,04,week3,Tuesday
7560,GUEST_INVITE,1,1,275,gmail.com,0,1,False,False,2012,10,week4,Saturday
7561,ORG_INVITE,0,0,58,cuvox.de,0,1,False,False,2013,07,week4,Saturday
7562,PERSONAL_PROJECTS,0,0,90,gustr.com,0,0,False,uninvited,2013,12,week1,Monday
7563,SIGNUP_GOOGLE_AUTH,1,0,10,gmail.com,1,1,False,uninvited,2014,04,week4,Friday
7564,PERSONAL_PROJECTS,0,0,88,jourrapide.com,0,0,False,uninvited,2012,11,week2,Monday
7565,GUEST_INVITE,0,0,326,hotmail.com,0,0,False,False,2013,06,week2,Sunday
7566,ORG_INVITE,1,0,195,hotmail.com,0,0,False,True,2013,01,week3,Tuesday
7567,ORG_INVITE,0,0,151,gmail.com,0,1,False,False,2012,10,week5,Monday
7568,ORG_INVITE,0,0,5,jourrapide.com,0,0,False,False,2013,11,week3,Sunday
7569,PERSONAL_PROJECTS,0,0,32,gmail.com,0,1,False,uninvited,2013,10,week3,Monday
7570,SIGNUP_GOOGLE_AUTH,0,0,169,gmail.com,0,1,False,uninvited,2013,07,week4,Thursday
7571,SIGNUP_GOOGLE_AUTH,0,0,250,gmail.com,0,474,True,uninvited,2012,07,week3,Sunday
7572,SIGNUP,0,0,246,gmail.com,0,1,False,uninvited,2013,09,week4,Sunday
7573,PERSONAL_PROJECTS,0,0,348,gmail.com,0,1,False,uninvited,2013,06,week1,Sunday
7574,PERSONAL_PROJECTS,0,0,105,gmail.com,0,1,False,uninvited,2013,08,week1,Sunday
7575,GUEST_INVITE,0,0,16,cuvox.de,0,1,False,False,2013,11,week1,Thursday
7576,SIGNUP,0,0,33,jourrapide.com,0,1,False,uninvited,2014,01,week1,Sunday
7577,ORG_INVITE,0,0,2,gustr.com,0,1,False,False,2013,05,week5,Wednesday
7578,SIGNUP,0,0,28,jourrapide.com,0,1,False,uninvited,2013,05,week1,Wednesday
7579,ORG_INVITE,1,1,31,jourrapide.com,0,1,False,True,2012,12,week1,Thursday
7580,SIGNUP,1,0,379,gustr.com,0,1,False,uninvited,2012,08,week1,Sunday
7581,SIGNUP_GOOGLE_AUTH,1,0,312,gmail.com,0,2,False,uninvited,2014,01,week5,Thursday
7582,SIGNUP,0,0,292,gmail.com,0,1,False,uninvited,2013,03,week1,Monday
7583,ORG_INVITE,0,0,181,yahoo.com,0,1,False,True,2013,12,week4,Friday
7584,ORG_INVITE,1,0,98,cyqff.com,0,2,False,False,2012,10,week2,Monday
7585,ORG_INVITE,0,1,167,jourrapide.com,0,0,False,True,2014,04,week4,Saturday
7586,GUEST_INVITE,0,0,100,jourrapide.com,0,25,True,False,2014,01,week3,Thursday
7587,SIGNUP,1,0,1,crfxb.com,0,0,False,uninvited,2013,04,week2,Tuesday
7588,ORG_INVITE,1,1,246,rsqbh.com,0,0,False,False,2012,09,week3,Monday
7589,PERSONAL_PROJECTS,0,0,225,qqgix.com,0,590,True,uninvited,2012,06,week2,Friday
7590,SIGNUP,1,1,363,jourrapide.com,0,1,False,uninvited,2013,05,week1,Wednesday
7591,GUEST_INVITE,1,1,412,gustr.com,0,0,False,False,2013,09,week3,Sunday
7592,SIGNUP,0,0,273,hotmail.com,1,0,False,uninvited,2013,11,week1,Friday
7593,SIGNUP_GOOGLE_AUTH,0,0,57,gmail.com,0,1,False,uninvited,2013,08,week5,Friday
7594,GUEST_INVITE,0,0,10,yahoo.com,1,1,False,False,2014,04,week3,Thursday
7595,ORG_INVITE,0,0,3,gmail.com,0,0,False,False,2013,12,week2,Monday
7596,ORG_INVITE,0,0,45,cuvox.de,0,1,False,False,2012,08,week3,Wednesday
7597,SIGNUP_GOOGLE_AUTH,1,1,187,gmail.com,0,8,True,uninvited,2013,12,week1,Saturday
7598,ORG_INVITE,0,0,118,yahoo.com,0,0,False,False,2013,04,week2,Thursday
7599,SIGNUP,1,0,210,hotmail.com,0,328,True,uninvited,2012,09,week4,Sunday
7600,ORG_INVITE,0,0,158,itsly.com,0,0,False,False,2014,02,week1,Monday
7601,PERSONAL_PROJECTS,0,0,174,cuvox.de,0,0,False,uninvited,2013,03,week1,Sunday
7602,GUEST_INVITE,0,0,56,jourrapide.com,0,0,False,False,2012,09,week5,Saturday
7603,SIGNUP,0,0,258,yahoo.com,1,1,False,uninvited,2014,03,week1,Thursday
7604,SIGNUP_GOOGLE_AUTH,0,0,414,gmail.com,0,6,False,uninvited,2014,02,week1,Thursday
7605,ORG_INVITE,0,0,231,yahoo.com,0,0,False,True,2013,08,week5,Friday
7606,SIGNUP,0,0,128,yahoo.com,0,1,False,uninvited,2013,04,week4,Sunday
7607,ORG_INVITE,0,0,65,jourrapide.com,0,328,True,False,2012,12,week4,Monday
7608,SIGNUP_GOOGLE_AUTH,0,0,69,gmail.com,0,1,False,uninvited,2013,08,week3,Wednesday
7609,ORG_INVITE,0,0,19,yahoo.com,0,0,False,False,2013,08,week3,Friday
7610,GUEST_INVITE,0,0,108,jourrapide.com,1,1,False,False,2013,04,week3,Tuesday
7611,ORG_INVITE,0,0,39,yahoo.com,0,1,False,False,2013,12,week2,Monday
7612,SIGNUP_GOOGLE_AUTH,0,0,248,gmail.com,0,16,True,uninvited,2014,02,week3,Sunday
7613,SIGNUP_GOOGLE_AUTH,0,0,208,gmail.com,0,1,False,uninvited,2013,11,week3,Sunday
7614,PERSONAL_PROJECTS,1,0,76,hotmail.com,0,3,False,uninvited,2014,03,week3,Saturday
7615,SIGNUP,0,0,391,yahoo.com,0,1,False,uninvited,2014,05,week3,Wednesday
7616,ORG_INVITE,0,0,368,yahoo.com,0,0,False,True,2014,03,week2,Saturday
7617,GUEST_INVITE,0,0,259,yahoo.com,0,15,True,False,2012,09,week4,Thursday
7618,ORG_INVITE,0,0,4,gmail.com,0,1,False,False,2013,03,week2,Tuesday
7619,SIGNUP,0,0,29,xnuls.com,0,0,False,uninvited,2013,04,week2,Wednesday
7620,PERSONAL_PROJECTS,0,0,104,cwbpy.com,0,0,False,uninvited,2014,04,week3,Monday
7621,ORG_INVITE,1,0,72,gustr.com,0,3,False,False,2012,12,week5,Saturday
7622,GUEST_INVITE,0,0,348,yahoo.com,0,1,False,False,2013,07,week2,Saturday
7623,ORG_INVITE,0,0,90,gmail.com,0,58,True,False,2013,05,week2,Monday
7624,SIGNUP,0,0,181,jourrapide.com,1,2,False,uninvited,2014,01,week3,Thursday
7625,GUEST_INVITE,0,0,1,cuvox.de,0,1,False,False,2012,09,week1,Tuesday
7626,SIGNUP,0,0,313,adpql.com,0,1,False,uninvited,2013,10,week3,Monday
7627,ORG_INVITE,0,0,90,gmail.com,0,1,False,False,2013,10,week5,Thursday
7628,PERSONAL_PROJECTS,0,0,24,gmail.com,0,0,False,uninvited,2012,11,week3,Sunday
7629,ORG_INVITE,0,0,101,hotmail.com,0,1,False,False,2012,07,week4,Monday
7630,SIGNUP,1,0,0,jourrapide.com,0,1,False,uninvited,2013,08,week4,Wednesday
7631,ORG_INVITE,0,0,10,hwqov.com,0,1,False,False,2013,03,week2,Sunday
7632,PERSONAL_PROJECTS,1,1,15,hotmail.com,0,0,False,uninvited,2012,11,week3,Friday
7633,GUEST_INVITE,0,0,77,cuvox.de,0,0,False,False,2013,10,week3,Sunday
7634,PERSONAL_PROJECTS,1,1,160,gmail.com,0,0,False,uninvited,2013,05,week4,Sunday
7635,ORG_INVITE,0,0,29,hotmail.com,0,1,False,False,2012,11,week1,Monday
7636,ORG_INVITE,0,0,13,gustr.com,1,0,False,True,2014,03,week4,Thursday
7637,SIGNUP,0,0,292,jourrapide.com,0,0,False,uninvited,2012,09,week5,Sunday
7638,ORG_INVITE,0,0,131,cuvox.de,0,0,False,False,2014,04,week1,Monday
7639,ORG_INVITE,0,0,18,jourrapide.com,0,0,False,False,2013,07,week1,Wednesday
7640,ORG_INVITE,0,0,191,gmail.com,0,78,True,False,2012,07,week4,Tuesday
7641,PERSONAL_PROJECTS,0,0,255,yahoo.com,0,0,False,uninvited,2012,08,week1,Monday
7642,ORG_INVITE,1,0,347,yahoo.com,0,1,False,False,2012,08,week4,Friday
7643,GUEST_INVITE,1,0,212,cuvox.de,0,218,True,False,2013,04,week3,Tuesday
7644,ORG_INVITE,1,0,99,yahoo.com,0,0,False,True,2014,01,week2,Monday
7645,SIGNUP,0,0,1,yahoo.com,0,1,False,uninvited,2014,05,week3,Friday
7646,ORG_INVITE,0,0,3,yahoo.com,0,1,False,False,2013,08,week3,Sunday
7647,GUEST_INVITE,0,0,15,cuvox.de,0,1,False,False,2013,02,week1,Saturday
7648,GUEST_INVITE,0,0,154,klzqg.com,0,0,False,False,2014,02,week3,Sunday
7649,ORG_INVITE,0,0,16,pafbm.com,0,1,False,False,2014,03,week2,Saturday
7650,SIGNUP_GOOGLE_AUTH,1,1,0,gmail.com,0,1,False,uninvited,2013,06,week2,Wednesday
7651,ORG_INVITE,0,0,71,yahoo.com,0,1,False,False,2013,03,week4,Sunday
7652,PERSONAL_PROJECTS,0,0,35,hotmail.com,0,0,False,uninvited,2012,06,week5,Saturday
7653,SIGNUP_GOOGLE_AUTH,1,0,25,gmail.com,0,24,True,uninvited,2013,03,week1,Wednesday
7654,SIGNUP,1,1,58,hotmail.com,0,7,True,uninvited,2014,04,week3,Friday
7655,ORG_INVITE,1,1,10,kbbax.com,0,0,False,False,2012,11,week1,Friday
7656,ORG_INVITE,1,1,45,gustr.com,0,1,False,False,2014,04,week4,Monday
7657,PERSONAL_PROJECTS,0,0,323,gustr.com,0,0,False,uninvited,2012,07,week3,Friday
7658,PERSONAL_PROJECTS,1,1,339,hotmail.com,1,0,False,uninvited,2014,01,week3,Wednesday
7659,GUEST_INVITE,0,0,221,hotmail.com,0,1,False,False,2014,05,week2,Wednesday
7660,PERSONAL_PROJECTS,0,0,174,gmail.com,0,3,False,uninvited,2013,06,week3,Wednesday
7661,SIGNUP_GOOGLE_AUTH,0,0,7,gmail.com,0,1,False,uninvited,2013,03,week4,Monday
7662,GUEST_INVITE,0,0,180,yahoo.com,0,0,False,False,2013,11,week3,Monday
7663,ORG_INVITE,0,0,90,gmail.com,0,0,False,False,2013,04,week2,Thursday
7664,ORG_INVITE,0,0,157,gustr.com,0,1,False,False,2012,08,week5,Thursday
7665,ORG_INVITE,0,0,5,hotmail.com,0,0,False,False,2014,05,week4,Wednesday
7666,SIGNUP_GOOGLE_AUTH,1,0,412,gmail.com,0,1,False,uninvited,2012,06,week3,Monday
7667,SIGNUP_GOOGLE_AUTH,0,0,401,gmail.com,0,1,False,uninvited,2013,09,week1,Friday
7668,SIGNUP,1,0,390,gustr.com,0,1,False,uninvited,2013,11,week3,Thursday
7669,SIGNUP,0,0,141,cuvox.de,0,29,True,uninvited,2013,06,week3,Wednesday
7670,PERSONAL_PROJECTS,0,0,3,cuvox.de,0,0,False,uninvited,2014,01,week1,Wednesday
7671,PERSONAL_PROJECTS,0,0,266,hotmail.com,0,0,False,uninvited,2013,01,week1,Wednesday
7672,PERSONAL_PROJECTS,0,0,126,gmail.com,0,0,False,uninvited,2012,11,week2,Saturday
7673,SIGNUP,0,0,64,yahoo.com,0,0,False,uninvited,2014,01,week1,Tuesday
7674,ORG_INVITE,0,0,2,gmail.com,0,1,False,False,2013,09,week4,Thursday
7675,SIGNUP,0,0,107,jourrapide.com,0,1,False,uninvited,2012,11,week4,Wednesday
7676,SIGNUP,0,0,114,gmail.com,0,1,False,uninvited,2014,05,week1,Sunday
7677,PERSONAL_PROJECTS,0,0,337,gmail.com,0,179,True,uninvited,2012,10,week3,Tuesday
7678,PERSONAL_PROJECTS,0,0,98,jourrapide.com,0,0,False,uninvited,2013,08,week5,Thursday
7679,SIGNUP_GOOGLE_AUTH,0,0,27,gmail.com,0,1,False,uninvited,2013,02,week4,Sunday
7680,SIGNUP,0,0,1,gustr.com,0,1,False,uninvited,2013,12,week2,Tuesday
7681,PERSONAL_PROJECTS,0,0,356,gustr.com,0,137,True,uninvited,2013,06,week4,Tuesday
7682,PERSONAL_PROJECTS,0,0,133,yahoo.com,0,173,True,uninvited,2012,08,week5,Friday
7683,ORG_INVITE,0,0,245,jourrapide.com,0,0,False,False,2012,07,week4,Monday
7684,ORG_INVITE,1,1,296,hotmail.com,1,0,False,False,2013,03,week2,Friday
7685,PERSONAL_PROJECTS,1,1,261,cuvox.de,0,0,False,uninvited,2014,02,week1,Sunday
7686,PERSONAL_PROJECTS,1,0,80,cuvox.de,0,1,False,uninvited,2013,05,week3,Wednesday
7687,ORG_INVITE,0,0,404,gustr.com,0,331,True,True,2013,02,week4,Thursday
7688,SIGNUP,0,0,89,jourrapide.com,0,1,False,uninvited,2014,03,week3,Sunday
7689,ORG_INVITE,0,0,21,jourrapide.com,0,2,False,False,2014,03,week5,Monday
7690,GUEST_INVITE,0,1,5,yahoo.com,1,190,True,False,2013,04,week2,Sunday
7691,PERSONAL_PROJECTS,0,0,155,gustr.com,0,0,False,uninvited,2013,05,week3,Friday
7692,ORG_INVITE,1,0,339,gmail.com,0,0,False,False,2012,12,week3,Friday
7693,GUEST_INVITE,0,0,413,slcce.com,0,0,False,False,2013,09,week4,Tuesday
7694,PERSONAL_PROJECTS,0,1,362,gustr.com,0,1,False,uninvited,2013,02,week1,Tuesday
7695,ORG_INVITE,0,1,213,yahoo.com,0,20,True,True,2012,12,week4,Thursday
7696,SIGNUP,0,0,82,gmail.com,0,111,True,uninvited,2013,04,week5,Monday
7697,ORG_INVITE,0,0,203,gustr.com,0,1,False,False,2012,08,week1,Saturday
7698,ORG_INVITE,0,0,85,jourrapide.com,0,0,False,True,2013,05,week1,Wednesday
7699,ORG_INVITE,0,0,242,hotmail.com,0,3,False,False,2014,01,week2,Wednesday
7700,GUEST_INVITE,0,1,11,gustr.com,0,0,False,False,2012,06,week4,Thursday
7701,PERSONAL_PROJECTS,0,0,273,jourrapide.com,0,0,False,uninvited,2012,11,week3,Thursday
7702,GUEST_INVITE,0,0,196,yahoo.com,0,1,False,False,2012,12,week1,Saturday
7703,PERSONAL_PROJECTS,1,1,1,cuvox.de,0,0,False,uninvited,2012,07,week2,Tuesday
7704,ORG_INVITE,0,0,345,yahoo.com,0,146,True,True,2013,04,week2,Monday
7705,ORG_INVITE,1,0,28,yahoo.com,0,1,False,False,2013,06,week1,Tuesday
7706,ORG_INVITE,0,0,152,yahoo.com,0,202,True,True,2012,12,week4,Friday
7707,GUEST_INVITE,0,0,365,cuvox.de,0,1,False,False,2013,09,week2,Monday
7708,ORG_INVITE,0,0,262,gustr.com,0,1,False,False,2013,09,week4,Monday
7709,GUEST_INVITE,1,0,3,hotmail.com,0,4,False,False,2014,03,week1,Thursday
7710,ORG_INVITE,0,0,147,gmail.com,0,0,False,False,2014,01,week3,Saturday
7711,ORG_INVITE,0,0,68,jourrapide.com,0,0,False,False,2013,06,week2,Thursday
7712,SIGNUP_GOOGLE_AUTH,0,0,50,gmail.com,0,1,False,uninvited,2012,12,week4,Tuesday
7713,ORG_INVITE,0,0,118,gustr.com,0,1,False,True,2013,09,week1,Friday
7714,ORG_INVITE,0,0,32,jourrapide.com,0,1,False,True,2013,11,week1,Wednesday
7715,ORG_INVITE,0,0,74,hotmail.com,0,2,False,False,2012,06,week1,Friday
7716,ORG_INVITE,0,0,20,yahoo.com,0,1,False,False,2014,05,week2,Tuesday
7717,GUEST_INVITE,0,0,120,gustr.com,0,1,False,False,2012,11,week2,Saturday
7718,GUEST_INVITE,0,0,154,jourrapide.com,0,0,False,True,2013,04,week3,Friday
7719,ORG_INVITE,0,0,13,yahoo.com,0,202,True,True,2012,12,week5,Sunday
7720,SIGNUP,1,0,149,cuvox.de,0,1,False,uninvited,2014,01,week3,Sunday
7721,PERSONAL_PROJECTS,0,0,172,cuvox.de,1,1,False,uninvited,2013,03,week2,Thursday
7722,GUEST_INVITE,1,0,10,yahoo.com,0,1,False,False,2012,10,week1,Thursday
7723,ORG_INVITE,1,0,223,jourrapide.com,0,3,False,False,2014,01,week1,Tuesday
7724,SIGNUP_GOOGLE_AUTH,0,0,267,gmail.com,0,1,False,uninvited,2014,03,week1,Monday
7725,SIGNUP_GOOGLE_AUTH,0,0,205,gmail.com,0,1,False,uninvited,2013,04,week1,Wednesday
7726,ORG_INVITE,0,0,102,hotmail.com,0,0,False,False,2014,05,week2,Thursday
7727,SIGNUP,1,1,361,tweeh.com,0,1,False,uninvited,2014,01,week2,Thursday
7728,ORG_INVITE,0,0,309,gustr.com,0,1,False,False,2013,01,week1,Friday
7729,ORG_INVITE,0,0,144,pueji.com,0,0,False,False,2012,07,week1,Friday
7730,SIGNUP,1,0,118,hotmail.com,0,1,False,uninvited,2014,04,week1,Tuesday
7731,ORG_INVITE,0,0,273,hotmail.com,0,0,False,False,2014,04,week2,Wednesday
7732,PERSONAL_PROJECTS,0,0,42,gustr.com,0,1,False,uninvited,2014,05,week5,Friday
7733,ORG_INVITE,0,0,56,mccbx.com,0,0,False,True,2013,09,week3,Monday
7734,SIGNUP,0,0,378,yahoo.com,0,1,False,uninvited,2012,06,week3,Saturday
7735,GUEST_INVITE,1,1,21,jourrapide.com,0,1,False,False,2012,10,week1,Wednesday
7736,SIGNUP_GOOGLE_AUTH,1,1,147,gmail.com,0,1,False,uninvited,2012,08,week5,Friday
7737,ORG_INVITE,0,0,85,jourrapide.com,0,1,False,False,2014,05,week4,Sunday
7738,ORG_INVITE,0,0,63,gmail.com,0,0,False,False,2014,04,week3,Friday
7739,ORG_INVITE,0,0,296,gmail.com,0,9,False,False,2013,09,week2,Saturday
7740,SIGNUP,0,0,223,gustr.com,0,1,False,uninvited,2013,08,week3,Saturday
7741,PERSONAL_PROJECTS,0,0,51,hotmail.com,0,0,False,uninvited,2013,11,week3,Sunday
7742,SIGNUP,0,0,78,cuvox.de,0,1,False,uninvited,2013,06,week3,Sunday
7743,SIGNUP_GOOGLE_AUTH,0,0,26,gmail.com,0,1,False,uninvited,2012,06,week2,Saturday
7744,ORG_INVITE,0,0,124,bcihn.com,0,0,False,False,2012,11,week5,Friday
7745,GUEST_INVITE,1,0,27,cuvox.de,0,1,False,False,2013,09,week5,Monday
7746,SIGNUP_GOOGLE_AUTH,0,0,3,gmail.com,0,1,False,uninvited,2014,04,week3,Tuesday
7747,PERSONAL_PROJECTS,0,0,231,yahoo.com,0,0,False,uninvited,2013,06,week2,Monday
7748,ORG_INVITE,0,0,1,gmail.com,0,1,False,False,2014,05,week1,Friday
7749,SIGNUP,0,0,171,yahoo.com,0,1,False,uninvited,2014,05,week4,Wednesday
7750,GUEST_INVITE,0,0,282,cuvox.de,0,0,False,False,2014,04,week4,Monday
7751,PERSONAL_PROJECTS,0,0,6,yahoo.com,0,0,False,uninvited,2013,05,week2,Thursday
7752,PERSONAL_PROJECTS,0,0,376,jourrapide.com,0,2,False,uninvited,2012,06,week2,Friday
7753,GUEST_INVITE,1,0,5,gustr.com,0,1,False,False,2014,01,week5,Thursday
7754,ORG_INVITE,0,0,217,gustr.com,0,1,False,True,2013,02,week2,Friday
7755,SIGNUP,0,0,213,cuvox.de,0,1,False,uninvited,2013,05,week1,Thursday
7756,SIGNUP,0,0,121,tqyvi.com,0,1,False,uninvited,2012,11,week4,Tuesday
7757,ORG_INVITE,0,0,207,gmail.com,0,0,False,True,2013,07,week2,Thursday
7758,GUEST_INVITE,0,0,0,gxwqo.com,0,0,False,False,2014,04,week1,Friday
7759,ORG_INVITE,0,1,277,yahoo.com,0,43,True,False,2013,10,week1,Thursday
7760,SIGNUP_GOOGLE_AUTH,0,0,22,gmail.com,0,1,False,uninvited,2014,05,week1,Friday
7761,ORG_INVITE,0,0,20,cuvox.de,0,1,False,False,2014,02,week4,Tuesday
7762,SIGNUP_GOOGLE_AUTH,0,0,95,gmail.com,0,1,False,uninvited,2014,02,week2,Sunday
7763,SIGNUP_GOOGLE_AUTH,1,0,26,gmail.com,0,17,True,uninvited,2014,01,week1,Tuesday
7764,ORG_INVITE,0,0,3,yahoo.com,0,0,False,False,2013,10,week4,Wednesday
7765,ORG_INVITE,1,0,49,hotmail.com,0,1,False,False,2012,10,week3,Saturday
7766,ORG_INVITE,0,0,368,hotmail.com,0,0,False,True,2014,01,week5,Thursday
7767,GUEST_INVITE,1,0,276,gustr.com,0,0,False,False,2014,05,week1,Tuesday
7768,GUEST_INVITE,0,0,3,jourrapide.com,0,1,False,False,2013,05,week4,Thursday
7769,GUEST_INVITE,0,0,319,cuvox.de,1,6,False,False,2013,07,week2,Saturday
7770,GUEST_INVITE,0,0,288,tupro.com,0,0,False,False,2013,09,week4,Tuesday
7771,PERSONAL_PROJECTS,0,0,169,gustr.com,0,133,True,uninvited,2013,04,week3,Sunday
7772,PERSONAL_PROJECTS,1,0,99,yahoo.com,0,0,False,uninvited,2013,07,week2,Monday
7773,SIGNUP,1,1,165,jourrapide.com,0,29,True,uninvited,2014,01,week3,Tuesday
7774,SIGNUP,1,1,16,cuvox.de,1,0,False,uninvited,2014,04,week1,Friday
7775,SIGNUP,1,1,13,gustr.com,0,1,False,uninvited,2013,02,week3,Tuesday
7776,ORG_INVITE,0,0,304,gmail.com,0,0,False,False,2013,11,week5,Friday
7777,ORG_INVITE,0,0,5,gmail.com,0,4,False,False,2012,07,week4,Wednesday
7778,GUEST_INVITE,0,0,93,tfsce.com,0,1,False,False,2012,12,week5,Saturday
7779,SIGNUP,1,0,159,gmail.com,0,1,False,uninvited,2014,05,week2,Wednesday
7780,PERSONAL_PROJECTS,1,0,66,jourrapide.com,0,0,False,uninvited,2013,12,week4,Friday
7781,ORG_INVITE,1,1,49,yahoo.com,0,1,False,False,2013,08,week3,Tuesday
7782,ORG_INVITE,0,0,9,hotmail.com,0,0,False,False,2014,03,week1,Sunday
7783,GUEST_INVITE,1,0,179,hotmail.com,0,1,False,False,2013,11,week2,Saturday
7784,SIGNUP_GOOGLE_AUTH,0,0,15,gmail.com,0,1,False,uninvited,2013,05,week1,Thursday
7785,SIGNUP,0,0,41,hotmail.com,0,7,True,uninvited,2014,05,week1,Friday
7786,PERSONAL_PROJECTS,0,0,9,gustr.com,0,3,False,uninvited,2012,08,week2,Wednesday
7787,ORG_INVITE,0,1,247,gmail.com,1,1,False,False,2014,04,week4,Sunday
7788,ORG_INVITE,0,0,212,yahoo.com,0,291,True,False,2012,09,week4,Saturday
7789,PERSONAL_PROJECTS,0,0,26,gmail.com,0,0,False,uninvited,2014,03,week3,Wednesday
7790,ORG_INVITE,0,0,2,jourrapide.com,0,1,False,False,2012,07,week2,Thursday
7791,GUEST_INVITE,1,1,392,gmail.com,0,13,True,True,2012,07,week3,Friday
7792,GUEST_INVITE,1,0,1,gustr.com,0,1,False,False,2014,05,week1,Monday
7793,PERSONAL_PROJECTS,1,1,202,jourrapide.com,0,0,False,uninvited,2012,06,week3,Thursday
7794,SIGNUP_GOOGLE_AUTH,0,0,36,gmail.com,0,1,False,uninvited,2014,04,week4,Tuesday
7795,ORG_INVITE,0,0,162,yahoo.com,0,1,False,False,2013,04,week4,Monday
7796,SIGNUP,1,0,204,gustr.com,0,1,False,uninvited,2012,08,week1,Saturday
7797,SIGNUP_GOOGLE_AUTH,0,0,35,gmail.com,0,318,True,uninvited,2012,11,week3,Tuesday
7798,GUEST_INVITE,0,0,227,ggkhf.com,0,1,False,False,2014,05,week1,Monday
7799,ORG_INVITE,0,0,76,cuvox.de,0,0,False,False,2014,01,week4,Wednesday
7800,SIGNUP,0,0,325,jourrapide.com,0,1,False,uninvited,2012,10,week3,Friday
7801,SIGNUP,0,0,209,yahoo.com,0,7,False,uninvited,2013,12,week3,Thursday
7802,SIGNUP_GOOGLE_AUTH,0,0,11,gmail.com,0,1,False,uninvited,2013,09,week5,Monday
7803,GUEST_INVITE,0,0,79,cuvox.de,0,1,False,False,2014,03,week1,Saturday
7804,SIGNUP,0,0,9,yahoo.com,1,59,True,uninvited,2013,09,week2,Tuesday
7805,GUEST_INVITE,1,0,1,hotmail.com,0,2,False,False,2012,12,week2,Wednesday
7806,PERSONAL_PROJECTS,0,0,397,gustr.com,0,0,False,uninvited,2014,03,week3,Wednesday
7807,SIGNUP,0,0,78,cuvox.de,0,1,False,uninvited,2014,04,week1,Tuesday
7808,SIGNUP_GOOGLE_AUTH,0,0,8,gmail.com,0,1,False,uninvited,2013,10,week1,Saturday
7809,SIGNUP,0,0,232,gustr.com,0,1,False,uninvited,2012,10,week4,Tuesday
7810,SIGNUP_GOOGLE_AUTH,0,0,33,gmail.com,0,1,False,uninvited,2013,01,week1,Friday
7811,SIGNUP,1,1,11,cuvox.de,0,1,False,uninvited,2013,07,week1,Tuesday
7812,GUEST_INVITE,0,0,325,hotmail.com,0,79,True,False,2012,12,week1,Sunday
7813,SIGNUP,1,0,61,gmail.com,0,1,False,uninvited,2013,07,week5,Monday
7814,SIGNUP,0,0,199,gmail.com,0,1,False,uninvited,2012,12,week2,Saturday
7815,GUEST_INVITE,1,0,13,gmail.com,0,0,False,True,2012,09,week1,Sunday
7816,ORG_INVITE,0,0,306,tgwte.com,0,1,False,True,2013,12,week1,Friday
7817,SIGNUP_GOOGLE_AUTH,0,0,3,gmail.com,0,287,True,uninvited,2013,04,week2,Thursday
7818,ORG_INVITE,0,1,2,yahoo.com,1,0,False,False,2014,04,week5,Tuesday
7819,SIGNUP,1,0,28,amknl.com,0,71,True,uninvited,2013,10,week2,Sunday
7820,PERSONAL_PROJECTS,0,0,213,gmail.com,0,0,False,uninvited,2013,03,week1,Saturday
7821,SIGNUP,0,0,318,cuvox.de,0,2,False,uninvited,2012,11,week4,Friday
7822,SIGNUP_GOOGLE_AUTH,0,1,222,gmail.com,0,1,False,uninvited,2014,05,week5,Friday
